CODID,SMILE,bgs
4023305,O=C1N2[C@H](CCC2)C[C@@H]1NC(=O)c1ccccc1,3.56
4073618,[Ir]1234(Cl)(Cl)([c]5([c]1([c]2([c]3([c]45C)C)C)C)C)=C1NC=CN1CCCC,2.86
2236500,Oc1c(cc(cc1/C=N/c1c(N)cccc1)C(C)(C)C)C(C)(C)C,2.01
1505342,C([C@H](NC(=O)CC[NH3+])C(=O)[O-])c1ccccc1,3.92
7206735,C(=O)(c1ccccc1)c1ccc(N)cc1,2.18
7005171,n1cnc(cc1C(=O)O)C(=O)O.O.O,2.69
2107965,c1(N(=O)=O)ncc[nH]1,2.14
2229769,Brc1ccc(nc1)NCNc1ccc(cn1)Br,2.89
4027873,S(c1ccc(cc1)C)(c1ccccc1[C@@](C#N)(C)[C@H]1CCC(=O)[C@@H]1[C@H](C(C)C)O)=O.S(c1ccc(cc1)C)(c1ccccc1[C@](C#N)(C)[C@@H]1CCC(=O)[C@H]1[C@@H](C(C)C)O)=O,3.11
4344171,S=C1Sc2sc(c(c2S1)C)C,1.94
7115541,c1ccccc1CC[C@H]1CC(=O)N2C(CC(=O)N12)(C)C,3.64
7153281,O1[C@H]2[C@]3(C=C[C@@]4(CC[C@@H](OC(=O)c5cc(N(=O)=O)cc(N(=O)=O)c5)[C@@H]4C3(C)C)[C@H]2OC1(C)C)C,1.32
4026208,S(=O)(N([C@H]1c2c(NC)cccc2CC1)C)C(C)(C)C,3.53
4107659,Clc1cc2c(cc1)C(=O)[C@](C(=C)CC(=O)OCC)(C(=O)OC(C)(C)C)C2,3.02
2001736,Cc1cncnc1c1ncncc1C,2.63
4028560,Brc1cnc(c2ccncc2)s1,2.61
4075985,[c]12([c]3([c]4([c]5([c]1(C)[Os]16782345[H][Os]23458([H]1)([c]1([c]5([c]4([c]3([c]21C)C)C)C)C)([H]6)[H]7)C)C)C)C,2.94
2231295,O=C1C(=O)c2c3c1c(C)ccc3ccc2C,1.53
4025266,C1(=S)Sc2c(cn(c2)c2ccc(cc2)C#N)S1,2.13
4085351,C(#C/C=C(/C(=C/C#C[Si](C)(C)C)/[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,3.42
4083308,[Pt]12([n]3c(c4[n]2cccc4)cccc3)SC2=C(S1)SC(S2)=NCC#C,1.05
7108414,o1c(=O)cc2c3ccccc3C(=O)c2c1CCCC,2.51
2201899,O(c1cc(/C=C/c2[nH]c3c(c2)cccc3)c(cc1OC)N(=O)=O)CC,1.63
4106004,FC(F)(C(=O)C(C)(C)C)C(O)(O)C(F)(F)F,3.48
2222340,FC(F)(F)C(O[C@H]1C(=C([C@@](O)(C1)C(=O)OC(C)C)C#CC)C)C(F)(F)F.FC(F)(F)C(O[C@@H]1C(=C([C@](O)(C1)C(=O)OC(C)C)C#CC)C)C(F)(F)F,3.87
4023268,c1(cc(c(c(=O)[nH]1)C#N)C(F)(F)F)C,2.58
2103836,n1ccc(cc1)c1ccncc1.OC(=O)/C=C/C(=O)O,2.76
2007121,O1C(CC(=O)c2cc(c(cc12)C)C)c1ccccc1,2.88
4025805,c1ccc2c(OCCC)cccc2c1OCCC,2.97
2203329,O=C1NN(C(C1)c1ccc(OC)c(OC)c1)c1ccccc1,3.37
7225140,c1(n(nnn1)[O-])c1n(nnn1)[O-].c1c[nH]c(C)[nH+]1.O.c1c[nH]c(C)[nH+]1.O,3.3
4502683,O(c1c(C(=O)N)cccc1)CC.O=C(O)c1cc(N(=O)=O)cc(N(=O)=O)c1,1.78
1517457,O1C(=N\OC)/c2ccccc2[C@H](OC(=O)C)[C@@H]1C.O1C(=N\OC)/c2ccccc2[C@@H](OC(=O)C)[C@H]1C,2.93
2310146,C(C(=O)NCC(=O)[O-])[NH3+],4.4
7154424,[Cl-].F[C@H]1C(c2ccc(cc2)C[C@H]([NH3+])C(=O)O)[C@@H](F)[C@@H](F)C[C@H]1F,4.47
2233232,c1(C(=O)[O-])[nH+]c[nH]c1,3.6
2003103,[O-]C(=O)[C@@H]([NH3+])[C@@H](C)CC.O=C([O-])[C@H]([NH3+])C(C)C,5.01
2018531,o1c(cc(=O)c2c(O)c(O)c(O)cc12)c1ccccc1.O=C(N)c1cnccc1,2.35
7214420,NCCC,4.46
2222819,n1ccccc1C1(NCCCN1)C,3.04
7100977,c1ccccc1C#CC(=O)c1ccc(cc1)N(=O)=O,1.94
7151068,S1C(=NC(S1)=C(C(=O)C)C(=O)C)N(C)C,2.89
7218900,O1c2c(C(=O)CC1)cccc2,2.74
2228356,Clc1ccc2c3nnnn3C(Nc2c1)(C)C,2.82
4310493,O=C(NCc1ncccc1)c1nccnc1C(=O)NCc1ncccc1,2.48
2105152,O=C([O-])C(C)[NH3+],5.21
4077971,[Pt]1(Cl)(Cl)[n]2c(cccc2)COCCCCCCOCc2[n]1cccc2,2.41
2105149,O=C([O-])C(C)[NH3+],5.17
1503502,c1(ccccc1)N(C(C)C)C(=O)O/C(=C\c1ccccc1)c1ccccc1,2.94
7037846,C1=NNC(=O)N1/N=N/N1C=NNC1=O,2.22
7153949,N(c1cc(OC)ccc1)c1ccc(cc1)C,3.1
4028710,O1C=CC[C@H]2O[C@@H]3OC(O[C@@H]3[C@@H]12)(C)C,4.99
4026494,O1C(O[C@@H]2C(=C[C@H]([C@@H]([C@H]12)O)CC#N)Br)(C)C,4.38
7150668,c1ccc(/C=C(C)/C=C(/OC(=O)C)Cl)o1,2.75
2004677,IB1c2ccccc2B(c2c1cccc2)I,1.52
4060972,[Pd]12(c3c(C[N]1(C)C)cccc3C[N]2(C)C)OC(=O)c1ccccc1,2.88
1507200,O1CC[C@@]23[C@]1([C@@H]1CO[C@H]3c3c1ccc(OC)c3)CCCC2,3.73
4030061,c1ccccc1C1CC/C(C=1C(=O)c1ccccc1)=C(/C(=O)C)c1ccccc1,2.27
2226550,N(=O)(=O)[C@@H]([C@]1(O)[C@H]2OC[C@@H](O)[C@H]2OC1)C,2.81
4109226,COc1cc(c(cc1C(C)(C)C)OC)C(C)(C)C,3.71
7107728,O(C)c1ccc(COc2ccc(C(=O)CC3C(=O)CCCC3)cc2)cc1,2.91
7212922,s1c2ccccc2c2c1sc1sc3c(c21)cccc3,2.84
2209638,Clc1c(Cc2cc3c(c(=O)o2)cccc3)cccc1,2.92
2300230,CC(=O)Nc1ccc(cc1)O,3.64
7015875,BrC(Br)(Br)[C@@H]1CCCC[C@@H](Br)CC1.BrC(Br)(Br)[C@H]1CCCC[C@H](Br)CC1,3.45
7154613,S(CC(=O)OC)C(=S)N/N=C/c1cc2c(oc1=O)cc(N(CC)CC)cc2,1.78
8102321,O=C(NC(C)(C)CO)[C@@]([C@H](c1ccc(OC)cc1)N)(C)CC.O=C(NC(C)(C)CO)[C@]([C@@H](c1ccc(OC)cc1)N)(C)CC,3.89
7210185,IC1=C(I)S/C(=C\2SC3=C(S2)S[C@@H](C[C@H](S3)C)C)S1,1.36
2018697,c1[nH]c2ccccc2c1C(=O)C(=O)N(C)C,2.85
4503035,OC(=O)[C@H](Oc1c(cccc1)Br)C.OC(=O)[C@@H](Oc1c(C)cccc1)C,3.39
7225628,O[C@@H](C(=O)O)[C@@H](O)C(=O)O.[O-]C(=O)C[NH3+].O[C@H](C(=O)O)[C@H](O)C(=O)O.[O-]C(=O)C[NH3+],4.11
2215923,O(c1cc(OCC=C(C)C)ccc1C(=O)C)CC(=O)OCC,3.03
4082504,[Se]=P1(C2CCCC1CCC2)CCCC,4.09
2215828,Brc1c(cccc1CN1CCN(CC1)C)CN1CCN(CC1)C,3.16
1516969,Br[C@@H]1[C@@H](O)c2ccccc2CC1,4.34
2310117,OC(=O)C(=O)O.O.O,3.41
7202686,Oc1c(F)c(F)c(F)c(F)c1F,3.07
4077033,[B]1([n]2ccccc2c2n1c1c(c2)cc(cc1)OC)(c1ccccc1)c1ccccc1,1.81
2223886,Fc1c(F)cccc1F,4.77
4000924,O=C1c2cc3nccnc3cc2C(=O)c2c1cc1nccnc1c2,1.5
4065697,[Pd]12([O](C(c3[n]1c(C(=O)C=C2Nc1c(cccc1C)C)ccc3)(OC)C)C)Cl,1.96
2225245,O=C(OCC)/C=C(\Nc1c(cccc1C(C)C)C(C)C)C,3.63
4508013,C(CCC(=O)O)CC(=O)O,5.25
7117256,c1(c(c(C)c(c(c1C)C)C)C)C,4.3
7153071,Brc1ccc(NC(=S)N/N=C(/c2ccccc2)c2ncccc2)cc1,2.3
2208022,N(=C\c1c(O)cccc1)/[C@H](c1cccc2ccccc12)C,2.98
2016265,C(CN(Cc1ccccn1)Cc1ccccn1)CCN(Cc1ccccn1)Cc1ccccn1,3.02
2010682,O=C(c1ccc(Br)cc1)c1ccc(Br)cc1,2.78
2010563,c1ccc(cc1)Cc1c(Cc2ccccc2)c(Cc2ccccc2)c(c(c1Cc1ccccc1)Cc1ccccc1)Cc1ccccc1,4.1
1504904,CO[C@]1(C)[C@@](C)(OC)OC[C@@](O1)(CC=C)/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O,1.82
4105415,c1cc(ccn1)C(=O)NCCCCCCNC(=O)c1ccncc1.C(=O)(CCC(=O)O)O,3.06
7208642,C(=O)(C(=O)[O-])O.c1cc(c2cc[nH+]cc2)cc[nH+]1.C(=O)(C(=O)[O-])O,1.09
4024135,Clc1ncc(cc1)[C@@H]1O[C@@H]([C@@H](O)C1)CO,3.43
4063307,[Se]([c]12[cH]3[Fe]4567891([cH]1[cH]7[cH]6[cH]5[cH]41)[c]2([cH]9[cH]38)C(=O)N(C(C)C)C(C)C)c1c(cccc1)C,2.76
1508496,On1cncc1,4.88
2007218,Cc1cccc(n1)c1cccc(n1)C,3.23
2235439,S(C)C(=O)SSC(=O)SC,3.43
2203713,OC(=O)CN1C=CC(=O)C=C1,3.39
2229673,OC(=O)CC1(O)CCC(O)CC1,5.18
2221264,o1c(C)cc2cc(O)cc(O)c2c1=O,2.97
2214647,O1CC(OC)(OC)[C@H]2OC[C@@H](O)[C@@H]12,5.45
2227996,O=C1CCC(CC1)CC(=O)O,3.82
2017699,[nH+]1c(N)nc(N)nc1C.[O-]C(=O)/C=C\C(=O)O,2.68
4506821,c1(ccnc(c1)C#N)CCCc1cc(C#N)ncc1,3.55
4083197,[Ag](Cl)=C1N(C=CN1c1sc2ccccc2n1)CC=C,2.37
1508783,Brc1ccc(Br)c2c1cc(c(c2)C)C(=O)OCC,2.55
4121486,Clc1nc(nc(Cl)c1)NCC#C,3.13
1502131,[Ir]12345([n]6c(O)cccc6c6c5cccc6)[c]5([c]1([c]2([c]3([c]45C)C)C)C)C.[Cl-],2.11
2004500,N#CC1=C(C#N)SC(=C2SC3=C(S2)SCCS3)S1,0.56
1511806,CCC,8.42
1503252,[Au](Cl)=C(N1CCCC1)N1CCCC1,3.73
2223177,Brc1ccc2O[C@@H]3CCCC(=O)C3=Cc2c1,2.07
7152092,O=C(OC(C)(C)C)[C@@H]([C@@H](O)C)[C@@H](O)c1ccccc1.O=C(OC(C)(C)C)[C@H]([C@H](O)C)[C@H](O)c1ccccc1,4.42
2222327,ICc1ccc(cc1)CI,2.58
4508000,C(=O)(CCC(=O)O)O,5.16
1513592,Clc1ccc(cc1)C(=O)O,3.33
1542992,c1(cc(cc(c1)C(=O)OC[C@H]1C[C@@H](O[C@@H]1c1ccccc1)C)N(=O)=O)N(=O)=O.c1(cc(cc(c1)C(=O)OC[C@@H]1C[C@H](O[C@H]1c1ccccc1)C)N(=O)=O)N(=O)=O,1.52
4083244,[Ge](Br)(Br)([c]12[cH]3[cH]4[cH]5[cH]1[Fe]16782345[cH]2[cH]8[cH]7[cH]6[cH]12)c1c(cc(cc1C(C)C)C(C)C)C(C)C,2.74
1512226,S(=O)(=O)(O[C@H]1[C@@H]2C[C@@H](CC[C@H]2[C@@]2(C)[C@@H](C1)[C@H]([C@H](O)C)C(=O)C2)C)C,3.73
2001647,OC(=O)[C@@H]1CC=CC[C@@H]1C(=O)O,4.24
2221346,O=C1[C@@H]2C=C[C@H]1[C@H]1C(=O)[C@@H]2C=C1,3.43
4023354,Br/C=C(/C=N/[C@H]1[C@@H](O[C@@H](OC1)c1ccccc1)C(C)C)\C,3.52
2219040,N([C@H](Cc1ccccc1)C(=O)O)C(=O)C=C,3.31
4063062,[Al](Cl)(Cl)([NH2]C(C)(C)C)C,5.47
2200812,Brc1ccc(Oc2c(Br)cccc2Br)c(Br)c1,3.63
2104839,N(=N#N)c1c(cc(cc1Cl)Cl)Cl,3.09
4028930,Fc1ccc(C2=Nc3c(C(=O)N(Cc4ccc(cc4)C)C2C(=O)NC2CCCCC2)cccc3)cc1,2.74
2219977,OC(=O)c1cc(/N=N/c2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O.O=CN(C)C.O=CN(C)C,1.68
4022929,c12c3C(=O)c4c(c5ccccc5n4Cc4ccccc4)C(=O)c3n(c2cccc1)Cc1ccccc1,1.44
2216404,Ic1c(C=O)cccc1,2.39
7153013,O=C1NC[C@]2(O)N=C(C[C@]12n1ncc(n1)c1ccc(cc1)C)c1ccc(cc1)C.O(C(=O)C)CC.O=C1NC[C@@]2(O)N=C(C[C@@]12n1ncc(n1)c1ccc(cc1)C)c1ccc(cc1)C.O(C(=O)C)CC,2.88
4334747,[Fe]1(C#[O])(C#[O])(C#[O])([CH2]=[CH]1C(=O)OC)C#[O],3.09
7212025,ClC(Cl)(Cl)CCl,4.56
7055101,O1N(C(N=C1N(C)C)(c1ccccc1)c1ccccc1)Cc1ccccc1,3.49
4064987,c1(c(c(C)c(c(c1C)/N=N/c1ccc(OCCCCCCC)cc1)C)/N=N/c1ccc(OCCCCCCC)cc1)C,1.7
4065085,[Pd]1(Cl)(Cl)[N]2=C(OCC2)[c]23[Fe]456789%10([c]2([cH]6[cH]5[cH]34)[C@H]([N]1(C)C)C)[cH]1[cH]7[cH]8[cH]9[cH]%101.C(Cl)(Cl)Cl,1.7
2200254,O=C1OC[C@H]2[C@@H]1[C@@H]2c1ccccc1.O=C1OC[C@@H]2[C@H]1[C@H]2c1ccccc1,4.01
7151414,P(=O)(OC(C)C)(OC(C)C)C(F)(F)C(O)O,5.81
4027870,[Si](O[C@H]1CC\C=C(\C[C@H]2O[C@@H]1[C@@H]1[C@H](CCC(=O)[C@H]21)C(=C)C)C)(C)(C)C(C)(C)C.[Si](O[C@@H]1CC\C=C(\C[C@@H]2O[C@H]1[C@H]1[C@@H](CCC(=O)[C@@H]21)C(=C)C)C)(C)(C)C(C)(C)C,2.97
4024536,O=C([O-])[C@](O)(C(C)C)C.[NH3+][C@H](C)c1ccccc1,4.25
7206519,c1(ccc(cc1)O)CO,4.0
4120782,c1(cc(c(cc1O)C(=O)[O-])O)C(=O)O.[NH4+].O,1.91
4115566,O=C1C(=C([C@@H]2[C@H]1[C@H]1CC[C@@H]2C1)c1ccc(cc1)C(=O)OCC)c1ccc(cc1)C.O=C1C(=C([C@H]2[C@@H]1[C@@H]1CC[C@H]2C1)c1ccc(cc1)C(=O)OCC)c1ccc(cc1)C,2.32
4080444,C(#[O])[Mn]1234(C#[O])([c]56([c]73([Fe]389%10%11%126([c]15([c]23(C)[c]47%10C)C)[c]1([c]8([c]9(C)[c]%12([c]%111C)C)C)C)C)C)C#[O].[P](F)(F)(F)(F)(F)[F-],1.59
4078779,[W](C#[O])(C#[O])(C#[O])(C#[O])(C#[O])=C(OCC)c1sc2c(n(cc2)C)c1,2.05
4031074,Brc1ccc(cc1)N1C(=O)C[C@@H](c2ccccc2)C(=N1)C(=O)OCC,2.61
7151142,C1(=O)[C@H]2[C@]3(C=C([C@@H]([C@H]2C(=O)O1)CC3)OC)OC.C1(=O)[C@@H]2[C@@]3(C=C([C@H]([C@@H]2C(=O)O1)CC3)OC)OC,3.37
1502122,[Si](C#Cc1c2c(c(c3c1c1c(C3=O)cccc1)C#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1c(C2=O)cccc1)(c1ccccc1)(c1ccccc1)c1ccccc1,1.73
4023080,c1ccccc1CC(=O)Nc1cccc2c1[nH]c(c2)C(=O)Nc1ccccc1.CS(C)=O,2.57
2212489,O1[C@@H]2C[C@@H]3OC(=O)C[C@@H]3[C@H]12,4.99
4026999,IC(=CN1C(=O)CCCCC1)I,3.04
4063950,[Zr]123456(Oc7cccc8ccc([n]1c78)C=[N]2c1c(cccc1C)C)(Cl)(Cl)[cH]1[cH]3[cH]4[cH]5[cH]61.C(Cl)Cl,1.75
2101879,CC(=C)[C@@H]1CC=C(C(=O)C1)C,2.77
1504017,c1cccc2c1[C@](C1=C2[C@@](c2c1cccc2)(O)c1ccccc1)(O)c1ccccc1,2.52
4506809,O=c1c(cn(c2c1ccc(n2)C)CC)C(=O)O.Oc1c(O)cccc1,2.42
2227958,Clc1ccc(/N=C/c2c(Cl)cc(Cl)cc2)cc1,2.51
2005557,O=C1C(=CC(=O)c2ccccc12)O,1.91
4083034,Br[Ni](c1c(cccc1OC)OC)([P](c1ccccc1)(C)C)[P](c1ccccc1)(C)C,1.98
1508295,O=N(=O)c1cc2[C@@H]3[C@H](C(=C4/[C@H](CCc5cccc(c45)C)C)/c2cc1)[C@H]1CC[C@@H]3C1.O=N(=O)c1cc2[C@H]3[C@@H](C(=C4/[C@@H](CCc5cccc(c45)C)C)/c2cc1)[C@@H]1CC[C@H]3C1,1.75
2202050,n1(nnc2ccccc12)CN1N(c2ccccc2)CCC1=O,2.49
7154899,Brc1ccc(N2[C@H]([C@H]3[C@H](C(=O)N(c4ccccc4)C3=O)[C@@]32C(=O)N(c2ccccc32)C)c2ccccc2)cc1.Brc1ccc(N2[C@@H]([C@@H]3[C@@H](C(=O)N(c4ccccc4)C3=O)[C@]32C(=O)N(c2ccccc32)C)c2ccccc2)cc1,3.14
2207610,n1ncn(c1)CCO,5.0
1508801,[C@H]1(CCC(=O)O1)[C@H](c1ccccc1)I,3.25
4507570,C(=O)(c1c(cc(cc1)N)O)O.C(=O)(c1cnccc1)N.O,2.44
2217926,s1cc(Br)c(Br)c1Br,2.86
4511893,C1(=C([O-])CCCC1=O)c1c(c2ccccc2)[nH+]c2n1ccc(C)n2.O,1.86
7154298,Clc1ccc(/N=C2\SC(C(OC)N2)(C)C)cc1,3.82
2018534,Ic1ccc(cc1)N/N=C/c1ccc(cc1)C#N,1.96
2004743,OC(=O)CCN1C(=O)c2c(C1=O)cccc2,2.98
7153338,[C@@H](COC)(c1ccccc1)N(=CC(F)(F)F)=O,3.09
2004403,Oc1cccc2c1nc(/C=C/c1ccc3c(n1)c(O)ccc3)cc2,1.93
2101832,C1CN2CCN1CC2.CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,3.09
4028109,C1[C@@H](C(=C([C@H](Cc2ccccc2)N1S(=O)(=O)c1ccc(C)cc1)c1ccccc1)C(=O)c1ccccc1)CC(=O)C,2.73
4077900,C(#[O])[W](C#[O])(C#[O])(C#[O])([P@@H](C)[P@@H](C)[W](C#[O])(C#[O])(C#[O])(C#[O])C#[O])C#[O],2.8
2003297,[C@]12(C=C[C@@H](C(C1(C#N)C#N)(C#N)C#N)CC2)OC,4.02
2009889,Oc1cc(F)cc(c1)F,4.44
4086201,[Fe]12([Fe]3([P]1(OCC[S]23)c1ccccc1)(C#[O])(C#[O])C#[O])(C#[O])(C#[O])C#[O],2.57
2310007,C(=O)([O-])[C@H](CCO)[NH3+],5.12
8101156,O=C([O-])[C@@H](O)[C@H](O)C(=O)O.OCC[NH3+].O,4.65
1506512,S(=O)(/N=C/c1ccccc1)C(C)C,2.7
2203154,O1[C@H](N(C)[C@@H](C)[C@H]1c1ccccc1)c1ccc(cc1)OCCC,3.51
2012992,OC1(c2ccccc2c2c1cccc2)C,3.23
1515926,O1C(=C)C(=O)O[C@H](C1=O)C,3.67
2019315,CC1(C)c2cc(ccc2c2c1cc(cc2)n1cncc1)n1cncc1,3.08
7150443,S1c2nc(C)ccc2C(=O)c2c1cccc2,2.5
2020111,[Br-].[NH3+][C@@H](C)Cc1ccccc1,4.15
7224786,OCC.n1c[nH]c2cc(c(cc12)C)C,3.84
7224699,O=C1[C@@]2([C@H]3CCCC(C3=CC[C@H]2C#CCOC)(C)C)C=C(OC)C=C1.O=C1[C@]2([C@@H]3CCCC(C3=CC[C@@H]2C#CCOC)(C)C)C=C(OC)C=C1,2.39
2236849,n1c(N)cccc1C,3.19
2100349,c1ccccc1,3.96
4070889,P(c1ccccc1)(c1ccccc1)C1=C(/C=N/C(C)(C)C)CCC1,2.6
4500158,OC(=O)c1c(O)cc(O)cc1,3.33
7151726,N1C(=O)OC[C@@H]1[C@H](CO)CC=C,4.5
7214477,C(=C\C(=O)O)/C(=O)O.C(=O)(N)N.C(=O)(N)N,2.95
2104174,OCCCN,5.41
7219427,O=C([O-])CC[NH3+],5.27
7206880,O=C(N)c1ccncc1,2.98
2105848,[NH2+](CC(=O)[O-])C,5.26
2236636,N1(C[C@@H]2C3c4ccccc4C(c4ccccc34)[C@@H]2C1)Cc1ccccc1.C(Cl)(Cl)Cl,3.24
2017456,C(/N=C/c1cnc2c(n1)cccc2)CCC/N=C/c1cnc2c(n1)cccc2,2.12
7053214,c12c(c(c3cccs3)sc1c(c(c1cccs1)s2)Br)Br,1.91
7207108,O(c1nc2ccccc2cc1C=O)c1ccc(cc1)C,2.32
7226276,C12=C(Sc3c(S2)cc(c(c3)OC)OC)Sc2c(cc(c(c2)OC)OC)S1,2.63
4075274,[CH2]1=[CH]2C[Ni]12([P](C)(C)C)([P](C)(C)C)[P](C)(C)C.C(F)(F)(F)S(=O)(=O)[O-],2.36
2104102,c1ccc2c(c1)c1CCc3c4c(c(CCc2c2c1cccc2)c1c3cccc1)cccc4,1.55
4024074,[C@@H]1(C#N)c2cc(c(cc2CCN1C(=O)O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C)OC)OC,3.86
7115395,O=C(n1nnc(c1)COC)N1CCOCC1,3.36
2236847,O=C(N/N=C/c1ccc(OC)cc1)Cc1cccc(c1)C,2.65
4020211,[Si](O[C@H]1[C@]2(OC2)[C@@H]2[C@]([C@@H](OC2=O)C1)(C)COCc1ccccc1)(C)(C)C(C)(C)C.[Si](O[C@@H]1[C@@]2(OC2)[C@H]2[C@@]([C@H](OC2=O)C1)(C)COCc1ccccc1)(C)(C)C(C)(C)C,4.27
2206837,O(C)c1ccc(cc1)C1C(=C(Oc2c3ccccc3ccc12)N)C#N,2.7
4072274,n1c(cccc1C(=N\CC=C)\C)/C(=N/c1c(cccc1C(C)C)C(C)C)C,2.55
4024654,CN(C)c1ccc(cc1)/N=N/c1[nH]c(/N=N/c2ccc(cc2)N(C)C)cc1.C(Cl)Cl,1.05
4030979,[I+]1c2c(cccc2)c2c1cccc2.N#N=[N-],2.71
2203120,C(=O)(Oc1c(Cl)cc(Cl)cc1Cl)C(CC)C(=O)Oc1c(Cl)cc(Cl)cc1Cl,3.78
2226157,O=C(O)c1c(NC)ccc(N(=O)=O)c1,2.1
2013756,c1ccc2c(c1)cc(cc2)SCc1nc(CSc2ccc3c(c2)cccc3)c(nc1CSc1ccc2c(c1)cccc2)CSc1ccc2c(c1)cccc2,2.31
2231273,N(=C\c1c(O)c(OC)ccc1)/NC(=O)CC#N,2.68
2216240,c1ccc(nc1)c1nccn1Cc1ccc(cc1)Cn1ccnc1c1ccccn1.O.O,3.36
1506543,[Si](C(NP(=O)(c1ccccc1)c1ccccc1)c1cc(ccc1)C)(C)(C)c1ccccc1,3.59
4078787,S=c1c2c(nc(C)cc2)n(cc1C(=O)O)CC,1.95
7151710,O1c2ccccc2[C@@H]2[C@H](C1=O)CC[C@@H](O)[C@H]2N(=O)=O.O,2.56
2006821,C1[C@H]2C=C[C@@H]1NC2=O,3.73
7155051,N1=C([C@@H](C[C@H](O1)OCC)c1ccc(OC)cc1)CON(=O)=O.N1=C([C@H](C[C@@H](O1)OCC)c1ccc(OC)cc1)CON(=O)=O,2.35
2005623,OCC#CCO,4.9
2015336,O(Cc1ccccc1)C(=O)N[C@H](C(=O)NC(C(=O)N1[C@H](C(=O)OC)C[C@@H](OCc2ccccc2)C1)(C)C)C(C)C,3.98
1516631,S=C(C)N1[C@@H](C[C@H](C1)OC)C(=O)OC,3.17
2000526,C[C@@H]1N(C)C(=O)N[C@@H]1c1ccccc1,3.94
4081267,[Pd](Cl)(Cl)(=C1N(c2c(N1c1ccccc1)cccc2)Cc1ccc(cc1)F)[n]1ccccc1,2.8
2219602,c1coc(c1)/C=N/N=C/c1ccco1,2.37
2019325,COc1ccc2c(c1)oc(cc2=O)C(=O)Nc1ccc(cc1)C,2.01
2223904,[O-]C(=O)/C=C/C(=O)O.[nH]1c[nH+]cc1,2.58
7152359,Br[C@]1([C@]2(CCC[C@@H]([C@@H]1c1ccccc1)C2=O)O)N(=O)=O,2.41
2211978,COc1ccc2c(c1)CCC2=O,2.96
7204618,c1cnc(c2nnc(c3cnccn3)nn2)cn1,1.23
7219486,O1C(=O)C(=C2[C@@]1(O)C(C[C@@H]1[C@@H]2CC[C@@H]1C)(C)C)C,4.2
2010982,S1C(SCCC1)c1ccccc1C=O,1.93
2202631,O=C(c1ccccc1)OCC/C=C/CCOC(=O)c1ccccc1,3.69
7152630,O=C1N(C(=O)N(C([O-])=C1C1[N+](c2cccc3cccc1c23)(C)C)C)C,2.43
2221938,BrC(Cc1cc(c(cc1OC)OC)OC)C(=O)C(C)(C)C,1.92
4030114,O=C([O-])C[C@@H]1[NH2+]CC[C@H]([C@H]1O)O.O,5.31
2235795,c1ccc(nc1)c1cc(OCCOc2cc(nc(c2)c2ccccn2)c2ccccn2)cc(n1)c1ccccn1,3.12
7205195,c1cc(ccn1)NC(=O)NCCNC(=O)Nc1ccncc1.O.O.O.O,3.76
1514263,s1c(c2c3c(C(c2c1)=C(C#N)C#N)csc3c1ccccc1)c1ccccc1,1.52
1503312,B(c1cc(Br)ccc1OC)(O)O,3.12
7221938,C1(=CN[C@@H](Cc2c1[nH]c1ccccc21)C(=O)OC)C(=O)OCC,2.65
2241596,C/C(=N\N=C(C)\c1c(cc(cc1)O)O)c1c(O)cc(cc1)O.N(C)(C)C=O.C(=O)N(C)C,2.28
2240294,O=C1OC(=O)[C@@H](N1)CCC(=O)OC,4.87
7206435,n1cnc2c(c1C#N)n(cn2)Cc1ccccc1,2.66
2204345,CC1=[O][Zn]2(OC(=C1)C)([OH]C)(OC(=CC(=[O]2)C)C)[OH]C,2.91
1505964,S(C(=C\C(=O)c1ccccc1)\C(=O)c1ccccc1)C,2.53
1504979,[C@H]1([C@@H](C[C@@H]2C1=NOC2)C1OCCO1)c1ccccc1,4.02
2105114,[O-]C(=O)C[NH3+].O=C(O)CCCC(=O)O,4.41
7153167,[I-].[I-].O[C@@H](c1ccccc1)[C@H]([N+](C)(Cc1c[n+](ccc1)C)C)C,1.55
2007300,O=N(=O)c1c(cccc1NC(=O)C)COC(=O)C,2.66
2201886,ClC(Cl)(Cl)C(=O)O,4.35
1501691,[NH3+]CC.[Cl-],5.53
7221738,c1(cc(OCCCCC)c(/C=N/C(=C(C#N)/N=C/c2ccc(cc2OCCCCC)N(C)C)C#N)cc1)N(C)C,1.21
2210825,C(=O)(c1cnc(cn1)C(=O)[O-])O.c1[nH+]cccc1,2.34
1501839,COc1cc(CCc2ccc(c(c2)OC)OC)ccc1OC,3.64
7201668,Brc1ccc(C(=O)O[C@H]2C3OC4O[C@@H]2C(O)[C@H](O4)[C@H]3OC(=O)c2ccc(Br)cc2)cc1.Brc1ccc(C(=O)O[C@@H]2C3OC4O[C@H]2C(O)[C@@H](O4)[C@@H]3OC(=O)c2ccc(Br)cc2)cc1,3.52
4024277,Oc1cc2cc(C=O)c(cc2cc1C=O)O,1.43
